Timestamp,ACE_Perday,BP_Perday,EV_Perday,GS_Perday,SURE_Perday,ShowRoom_Perday,VM_Perday
18-Aug-23 10:00 PM ICT,1422.7,301.2,72.5,516.7,76.3,1693.5,277.4
18-Aug-23 10:15 PM ICT,1434.4,301.3,72.5,517.3,76.6,1696.0,277.9
18-Aug-23 10:30 PM ICT,1445.9,301.4,72.5,518.0,76.9,1698.5,278.5
18-Aug-23 10:45 PM ICT,1457.2,301.6,72.5,518.6,77.1,1701.0,279.0
18-Aug-23 11:00 PM ICT,1341.4,301.7,72.5,519.2,77.3,1703.7,279.5
18-Aug-23 11:15 PM ICT,1351.0,301.8,72.5,519.8,77.6,1706.2,279.9
18-Aug-23 11:30 PM ICT,1364.7,301.9,72.5,520.4,77.8,1708.9,280.4
18-Aug-23 11:45 PM ICT,1374.1,302.1,72.5,521.0,78.1,1712.0,280.9
19-Aug-23 12:00 AM ICT,1388.0,302.2,72.5,521.6,78.3,1714.5,281.4
19-Aug-23 12:15 AM ICT,9.4,0.1,0.0,0.6,0.2,2.6,0.5
19-Aug-23 12:30 AM ICT,20.9,0.2,0.0,1.2,0.4,5.0,1.0
19-Aug-23 12:45 AM ICT,33.3,0.4,0.0,1.9,0.5,7.5,1.5
19-Aug-23 1:00 AM ICT,44.5,0.5,0.0,2.5,0.7,10.0,2.0
19-Aug-23 1:15 AM ICT,54.3,0.6,0.0,3.1,0.9,12.5,2.5
19-Aug-23 1:30 AM ICT,66.2,0.7,0.0,3.7,1.1,15.6,2.9
19-Aug-23 1:45 AM ICT,-49.2,0.8,0.1,4.3,1.2,17.9,3.4
19-Aug-23 2:00 AM ICT,-38.5,0.9,0.1,4.9,1.4,20.4,3.9
19-Aug-23 2:15 AM ICT,-27.0,1.1,0.1,5.5,1.5,22.6,4.3
19-Aug-23 2:30 AM ICT,-17.1,1.2,0.1,6.1,1.7,25.0,4.8
19-Aug-23 2:45 AM ICT,-2.7,1.3,0.1,6.7,1.8,27.3,5.2
19-Aug-23 3:00 AM ICT,6.7,1.4,0.1,7.3,2.0,29.6,5.7
19-Aug-23 3:15 AM ICT,18.8,1.5,0.1,7.9,2.1,32.6,6.2
19-Aug-23 3:30 AM ICT,28.2,1.7,0.1,8.5,2.3,34.9,6.6
19-Aug-23 3:45 AM ICT,42.8,1.8,0.1,9.0,2.5,37.4,7.0
19-Aug-23 4:00 AM ICT,52.2,1.9,0.1,9.6,2.6,39.7,7.4
19-Aug-23 4:15 AM ICT,63.9,34.0,0.1,10.2,2.8,42.0,7.9
19-Aug-23 4:30 AM ICT,73.9,34.2,0.1,10.8,3.0,44.4,8.5
19-Aug-23 4:45 AM ICT,-42.5,34.3,0.1,11.5,3.2,47.5,8.9
19-Aug-23 5:00 AM ICT,-31.0,34.5,0.2,12.0,3.4,50.0,9.4
19-Aug-23 5:15 AM ICT,-20.7,34.6,0.2,12.6,3.5,52.5,9.9
19-Aug-23 5:30 AM ICT,-11.1,34.7,0.2,13.0,3.7,54.8,10.3
19-Aug-23 5:45 AM ICT,0.2,34.7,0.2,13.3,3.8,57.1,10.5
19-Aug-23 6:00 AM ICT,6.9,34.8,0.2,13.5,3.9,59.7,10.7
19-Aug-23 6:15 AM ICT,6.9,34.8,0.2,13.8,4.1,62.4,10.9
19-Aug-23 6:30 AM ICT,6.9,34.8,0.2,14.1,4.2,65.5,11.1
19-Aug-23 6:45 AM ICT,6.9,35.0,0.2,14.4,4.4,67.7,11.3
19-Aug-23 7:00 AM ICT,6.9,35.2,0.2,14.7,4.5,70.1,11.5
19-Aug-23 7:15 AM ICT,6.9,35.3,-3.9,15.0,4.6,77.4,11.8
19-Aug-23 7:30 AM ICT,6.9,37.0,10.0,16.7,4.8,87.9,12.0
19-Aug-23 7:45 AM ICT,134.9,39.6,15.6,18.0,5.0,99.4,12.6
19-Aug-23 8:00 AM ICT,134.9,43.9,11.5,19.3,5.3,112.2,13.5
19-Aug-23 8:15 AM ICT,134.9,47.7,13.9,22.3,5.6,130.6,15.4
19-Aug-23 8:30 AM ICT,134.9,20.2,13.9,27.0,6.1,161.0,19.1
19-Aug-23 8:45 AM ICT,134.9,25.8,13.9,35.6,8.6,202.5,23.9
19-Aug-23 9:00 AM ICT,262.9,33.4,14.0,46.8,11.0,244.5,28.4
19-Aug-23 9:15 AM ICT,262.9,77.1,14.0,59.3,13.4,286.2,34.6
19-Aug-23 9:30 AM ICT,262.9,57.4,14.0,73.5,15.4,324.7,42.5
19-Aug-23 9:45 AM ICT,390.9,101.8,14.0,86.5,17.7,362.3,48.4
19-Aug-23 10:00 AM ICT,390.9,81.7,14.1,101.4,20.1,396.3,54.3
19-Aug-23 10:15 AM ICT,390.9,93.1,14.1,118.6,22.5,442.1,60.6
19-Aug-23 10:30 AM ICT,519.0,135.8,14.1,134.6,24.3,488.4,66.0
19-Aug-23 10:45 AM ICT,519.0,115.3,14.2,151.7,26.5,536.5,71.7
19-Aug-23 11:00 AM ICT,519.0,127.0,14.2,168.6,12.7,582.2,77.2
19-Aug-23 11:15 AM ICT,647.0,171.0,14.2,185.2,30.9,628.1,83.0
19-Aug-23 11:30 AM ICT,647.0,151.9,14.3,202.5,33.2,670.8,90.5
19-Aug-23 11:45 AM ICT,647.0,195.7,14.3,217.4,35.8,712.6,98.0
19-Aug-23 12:00 PM ICT,647.0,202.6,14.3,230.1,37.3,752.7,105.5
19-Aug-23 12:15 PM ICT,647.0,208.1,14.3,239.1,38.6,791.5,112.1
19-Aug-23 12:30 PM ICT,775.0,181.2,14.4,247.9,40.1,827.5,118.5
19-Aug-23 12:45 PM ICT,775.0,186.1,14.4,255.7,41.2,864.5,123.9
19-Aug-23 1:00 PM ICT,775.0,191.1,14.4,264.1,42.9,901.8,129.5
19-Aug-23 1:15 PM ICT,903.0,196.5,14.4,273.9,28.6,943.5,136.0
19-Aug-23 1:30 PM ICT,903.0,236.5,14.4,287.0,47.0,989.0,142.9
19-Aug-23 1:45 PM ICT,903.0,212.2,14.5,301.5,49.6,1033.5,149.5
19-Aug-23 2:00 PM ICT,903.0,224.4,14.5,316.0,52.6,1078.5,156.7
19-Aug-23 2:15 PM ICT,903.0,267.8,14.5,329.6,55.1,1121.7,164.0
19-Aug-23 2:30 PM ICT,903.0,243.5,14.5,343.7,57.4,1164.6,170.8
19-Aug-23 2:45 PM ICT,1031.0,250.5,14.6,357.9,59.8,1207.3,177.9
19-Aug-23 3:00 PM ICT,1031.0,257.1,14.6,372.7,62.6,1248.7,185.3
19-Aug-23 3:15 PM ICT,1031.0,296.1,14.6,387.1,65.5,1289.3,192.8
19-Aug-23 3:30 PM ICT,1031.0,303.9,14.6,401.5,68.5,1329.4,199.6
19-Aug-23 3:45 PM ICT,1031.0,283.6,14.6,414.9,71.0,1370.3,205.4
19-Aug-23 4:00 PM ICT,1031.0,294.6,14.6,426.6,73.2,1410.4,211.1
19-Aug-23 4:15 PM ICT,1034.1,304.8,14.7,437.2,75.3,1452.3,216.4
19-Aug-23 4:30 PM ICT,1099.0,313.9,14.7,447.2,60.6,1489.7,221.8
19-Aug-23 4:45 PM ICT,1037.8,321.1,14.7,454.5,78.2,1526.4,226.5
19-Aug-23 5:00 PM ICT,976.6,323.2,14.7,460.8,78.9,1544.0,230.7
19-Aug-23 5:15 PM ICT,1014.0,324.1,14.8,463.7,79.0,1556.2,232.8
19-Aug-23 5:30 PM ICT,1014.2,324.3,14.8,464.7,79.1,1563.8,233.9
19-Aug-23 5:45 PM ICT,1014.2,324.5,14.8,465.2,79.2,1568.9,234.4
19-Aug-23 6:00 PM ICT,1014.2,324.7,14.8,465.8,79.4,1573.9,235.0
19-Aug-23 6:15 PM ICT,1014.2,324.9,14.8,466.4,79.5,1576.6,235.6
19-Aug-23 6:30 PM ICT,1015.5,325.2,14.8,467.1,79.6,1579.4,236.2
19-Aug-23 6:45 PM ICT,1030.4,325.5,14.8,467.8,79.9,1582.4,236.8
19-Aug-23 7:00 PM ICT,1044.8,325.8,14.8,468.5,80.3,1585.4,237.5
19-Aug-23 7:15 PM ICT,1061.4,326.1,14.8,469.3,80.7,1588.4,238.1
19-Aug-23 7:30 PM ICT,1075.2,326.4,14.8,470.0,81.0,1591.3,238.8
19-Aug-23 7:45 PM ICT,1090.1,326.7,14.8,470.8,81.4,1594.7,239.4
19-Aug-23 8:00 PM ICT,977.5,327.1,14.8,471.5,81.8,1597.6,240.0
19-Aug-23 8:15 PM ICT,992.8,327.4,14.8,472.2,82.1,1600.3,240.7
19-Aug-23 8:30 PM ICT,1007.7,327.7,14.8,472.9,82.5,1603.0,241.3
19-Aug-23 8:45 PM ICT,1021.1,328.0,14.9,473.6,82.7,1605.6,241.9
19-Aug-23 9:00 PM ICT,1039.0,328.3,14.9,474.3,82.9,1608.2,242.5
19-Aug-23 9:15 PM ICT,1052.2,328.5,14.9,475.0,83.1,1610.7,243.1
19-Aug-23 9:30 PM ICT,1067.3,328.7,14.9,475.7,83.3,1613.2,243.7
19-Aug-23 9:45 PM ICT,1081.2,328.8,14.9,476.4,83.5,1615.6,244.3
19-Aug-23 10:00 PM ICT,1098.4,328.9,14.9,477.1,83.7,1618.6,244.9
19-Aug-23 10:15 PM ICT,983.1,361.2,14.9,477.8,83.9,1621.2,245.5
19-Aug-23 10:30 PM ICT,999.6,361.6,14.9,478.5,84.0,1623.7,246.2
19-Aug-23 10:45 PM ICT,1012.1,361.9,14.9,479.2,84.2,1626.3,246.8
19-Aug-23 11:00 PM ICT,1030.4,362.2,14.9,479.8,84.4,1628.8,247.4
19-Aug-23 11:15 PM ICT,1043.4,362.5,14.9,480.5,84.6,1631.4,248.0
19-Aug-23 11:30 PM ICT,1058.4,362.8,15.0,481.2,84.8,1635.6,248.6
19-Aug-23 11:45 PM ICT,1072.4,363.1,15.0,481.9,85.0,1639.2,249.2
20-Aug-23 12:00 AM ICT,1088.8,363.4,15.0,482.6,85.2,1642.2,249.8
20-Aug-23 12:15 AM ICT,-114.8,0.2,0.0,0.7,0.1,2.5,0.6
20-Aug-23 12:30 AM ICT,-98.9,0.3,0.0,1.3,0.3,5.0,1.2
20-Aug-23 12:45 AM ICT,-86.2,0.4,0.0,2.0,0.4,7.5,1.8
20-Aug-23 1:00 AM ICT,-69.6,0.5,0.0,2.7,0.6,10.0,2.4
20-Aug-23 1:15 AM ICT,-55.0,0.7,0.0,3.3,0.8,12.5,2.9
20-Aug-23 1:30 AM ICT,-40.3,0.8,0.0,4.0,0.9,15.1,3.5
20-Aug-23 1:45 AM ICT,-26.8,0.9,0.1,4.7,1.1,18.0,4.1
20-Aug-23 2:00 AM ICT,-11.6,1.0,0.1,5.3,1.3,20.5,4.7
20-Aug-23 2:15 AM ICT,4.4,1.1,0.1,6.0,1.5,23.1,5.2
20-Aug-23 2:30 AM ICT,-110.1,1.2,0.1,6.6,1.7,25.6,5.8
20-Aug-23 2:45 AM ICT,-95.8,1.4,0.1,7.3,1.9,28.0,6.4
20-Aug-23 3:00 AM ICT,-82.9,1.5,0.1,8.0,2.1,30.6,7.0
20-Aug-23 3:15 AM ICT,-67.6,1.6,0.1,8.6,2.2,32.9,7.5
20-Aug-23 3:30 AM ICT,-53.2,1.7,0.1,9.3,2.4,35.6,8.1
20-Aug-23 3:45 AM ICT,-39.5,1.8,0.1,10.0,2.5,38.2,8.7
20-Aug-23 4:00 AM ICT,-26.2,2.0,0.1,10.6,2.7,40.5,9.3
20-Aug-23 4:15 AM ICT,-10.9,2.1,0.1,11.3,2.8,42.7,9.8
20-Aug-23 4:30 AM ICT,3.0,2.3,0.1,11.9,3.0,45.2,10.4
20-Aug-23 4:45 AM ICT,-110.3,2.4,0.1,12.6,3.2,47.6,11.0
20-Aug-23 5:00 AM ICT,-97.7,2.5,0.2,13.3,3.3,49.8,11.6
20-Aug-23 5:15 AM ICT,-83.1,2.6,0.2,13.9,3.5,52.2,12.1
20-Aug-23 5:30 AM ICT,-68.9,2.7,0.2,14.5,3.7,55.0,12.6
20-Aug-23 5:45 AM ICT,-54.0,2.7,0.2,14.8,3.8,57.2,12.8
20-Aug-23 6:00 AM ICT,-42.6,2.8,0.2,15.1,3.9,59.4,13.0
20-Aug-23 6:15 AM ICT,-41.3,2.8,0.2,15.4,4.0,61.5,13.3
20-Aug-23 6:30 AM ICT,-41.3,2.9,0.2,15.7,4.1,63.7,13.5
20-Aug-23 6:45 AM ICT,-41.3,2.9,0.2,16.0,4.2,65.9,13.8
20-Aug-23 7:00 AM ICT,-41.3,3.0,0.2,16.3,4.3,68.1,14.0
20-Aug-23 7:15 AM ICT,86.7,3.0,0.2,16.7,4.5,71.0,14.3
20-Aug-23 7:30 AM ICT,86.7,3.1,0.2,17.0,4.6,73.1,14.5
20-Aug-23 7:45 AM ICT,86.7,3.1,0.2,17.4,4.7,75.2,14.8
20-Aug-23 8:00 AM ICT,86.7,3.2,0.2,17.7,5.0,78.4,15.0
20-Aug-23 8:15 AM ICT,86.7,3.6,0.3,18.1,5.6,84.0,15.3
20-Aug-23 8:30 AM ICT,86.7,5.2,0.3,18.5,6.1,93.5,15.5
20-Aug-23 8:45 AM ICT,86.7,-24.8,0.3,18.9,6.8,114.9,15.8
20-Aug-23 9:00 AM ICT,214.7,-23.1,0.3,19.2,-8.6,135.0,16.0
20-Aug-23 9:15 AM ICT,214.7,-21.2,0.3,19.6,-8.0,155.1,16.3
20-Aug-23 9:30 AM ICT,214.7,-19.7,0.4,20.0,8.6,175.1,16.5
20-Aug-23 9:45 AM ICT,214.7,-17.9,0.4,20.4,9.1,194.4,16.7
20-Aug-23 10:00 AM ICT,342.7,-16.1,0.4,20.7,9.7,214.2,17.0
20-Aug-23 10:15 AM ICT,342.7,-14.5,0.4,21.0,10.3,235.4,17.2
20-Aug-23 10:30 AM ICT,342.7,18.9,0.4,21.5,10.9,256.4,17.5
20-Aug-23 10:45 AM ICT,470.7,20.3,0.5,21.9,11.5,275.9,17.7
20-Aug-23 11:00 AM ICT,470.7,22.1,0.5,22.3,12.1,295.4,18.0
20-Aug-23 11:15 AM ICT,470.7,23.6,0.5,22.7,12.7,316.2,18.2
20-Aug-23 11:30 AM ICT,674.9,25.2,2.2,23.1,13.3,338.8,18.4
20-Aug-23 11:45 AM ICT,674.9,26.6,7.8,23.4,14.0,365.5,18.7
20-Aug-23 12:00 PM ICT,674.9,28.2,13.4,23.8,14.6,391.9,18.9
20-Aug-23 12:15 PM ICT,674.9,29.6,27.1,24.2,15.2,418.7,19.2
20-Aug-23 12:30 PM ICT,674.9,30.9,25.0,24.6,15.8,445.9,19.4
20-Aug-23 12:45 PM ICT,930.9,32.1,30.7,25.0,16.4,472.1,19.7
20-Aug-23 1:00 PM ICT,930.9,33.4,42.7,25.4,17.0,497.5,19.9
20-Aug-23 1:15 PM ICT,930.9,66.8,37.4,25.8,17.6,521.5,20.2
20-Aug-23 1:30 PM ICT,930.9,68.3,37.4,26.2,18.2,541.8,20.4
20-Aug-23 1:45 PM ICT,930.9,37.8,37.4,26.6,18.8,562.0,20.7
20-Aug-23 2:00 PM ICT,930.9,39.2,37.4,27.0,19.4,584.1,20.9
20-Aug-23 2:15 PM ICT,930.9,40.6,37.4,27.4,20.0,605.3,21.2
20-Aug-23 2:30 PM ICT,1186.9,41.9,37.5,27.8,20.6,626.5,21.4
20-Aug-23 2:45 PM ICT,1186.9,43.3,37.5,28.2,21.3,647.7,21.6
20-Aug-23 3:00 PM ICT,1186.9,44.6,37.5,28.6,21.9,668.9,21.9
20-Aug-23 3:15 PM ICT,1186.9,46.2,37.5,29.0,22.5,690.1,22.1
20-Aug-23 3:30 PM ICT,1186.9,47.5,37.6,29.4,7.1,711.0,22.4
20-Aug-23 3:45 PM ICT,1186.9,48.5,37.6,29.7,7.7,732.2,22.6
20-Aug-23 4:00 PM ICT,1186.9,48.9,37.6,30.1,24.4,752.7,22.9
20-Aug-23 4:15 PM ICT,1186.9,82.0,37.6,30.5,25.0,773.9,23.2
20-Aug-23 4:30 PM ICT,1186.9,83.2,37.6,30.8,25.6,794.9,23.4
20-Aug-23 4:45 PM ICT,1186.9,84.4,37.7,31.1,26.2,812.3,23.6
20-Aug-23 5:00 PM ICT,1186.9,85.4,37.7,31.4,26.5,817.0,23.9
20-Aug-23 5:15 PM ICT,1186.9,85.4,37.7,31.7,26.6,819.3,24.1
20-Aug-23 5:30 PM ICT,1186.9,85.4,37.7,32.0,26.7,821.5,24.3
20-Aug-23 5:45 PM ICT,1186.9,85.4,37.7,32.3,26.8,823.6,24.6
20-Aug-23 6:00 PM ICT,1186.9,85.4,37.7,32.6,26.9,825.9,24.9
20-Aug-23 6:15 PM ICT,1190.1,85.5,37.7,33.0,27.2,828.1,25.1
20-Aug-23 6:30 PM ICT,1214.4,85.5,37.7,33.4,27.3,830.3,25.4
20-Aug-23 6:45 PM ICT,1245.5,85.5,37.7,33.9,27.5,832.5,25.9
20-Aug-23 7:00 PM ICT,1274.3,85.5,37.7,34.5,27.8,835.5,26.5
20-Aug-23 7:15 PM ICT,1047.0,85.6,37.7,35.1,28.1,838.3,27.0
20-Aug-23 7:30 PM ICT,1078.6,85.7,37.7,35.6,28.4,841.0,27.6
20-Aug-23 7:45 PM ICT,1107.8,85.7,37.7,36.2,28.7,843.7,28.2
20-Aug-23 8:00 PM ICT,1139.5,85.8,37.8,36.8,29.1,846.4,28.7
20-Aug-23 8:15 PM ICT,1166.0,85.9,37.8,37.4,29.4,848.9,29.3
20-Aug-23 8:30 PM ICT,1197.0,85.9,37.8,38.0,29.7,851.5,29.9
20-Aug-23 8:45 PM ICT,1225.7,86.0,37.8,38.5,29.9,854.3,30.5
20-Aug-23 9:00 PM ICT,1254.6,86.0,37.8,39.1,30.1,856.7,31.0
20-Aug-23 9:15 PM ICT,1282.6,86.1,37.8,39.7,30.4,859.1,31.6
20-Aug-23 9:30 PM ICT,1052.9,86.2,37.8,40.4,30.6,861.5,32.2
20-Aug-23 9:45 PM ICT,1081.8,86.2,37.8,41.0,30.8,864.0,32.8
20-Aug-23 10:00 PM ICT,1112.3,86.3,37.8,41.7,31.0,866.6,33.4
20-Aug-23 10:15 PM ICT,1139.4,86.3,37.8,42.4,31.2,869.0,33.9
20-Aug-23 10:30 PM ICT,1165.4,86.4,37.8,43.0,31.5,871.9,34.5
20-Aug-23 10:45 PM ICT,1193.9,86.5,37.9,43.7,31.7,874.5,35.1
20-Aug-23 11:00 PM ICT,1223.1,86.5,37.9,44.4,31.9,877.1,35.7
20-Aug-23 11:15 PM ICT,1253.3,86.7,37.9,45.0,32.1,879.5,36.2
20-Aug-23 11:30 PM ICT,1278.8,86.8,37.9,45.7,32.3,881.9,36.8
20-Aug-23 11:45 PM ICT,1052.2,87.0,37.9,46.3,32.5,884.3,37.4
21-Aug-23 12:00 AM ICT,1077.1,87.1,37.9,46.9,32.7,886.9,38.1
21-Aug-23 12:15 AM ICT,33.0,0.2,0.0,0.6,0.2,3.0,0.6
21-Aug-23 12:30 AM ICT,60.2,0.3,0.0,1.2,0.3,5.4,1.2
21-Aug-23 12:45 AM ICT,86.1,0.3,0.0,1.8,0.5,7.9,1.8
21-Aug-23 1:00 AM ICT,114.7,0.4,0.0,2.4,0.7,10.4,2.4
21-Aug-23 1:15 AM ICT,142.0,0.5,0.0,3.0,0.9,12.9,3.1
21-Aug-23 1:30 AM ICT,172.8,0.5,0.1,3.6,1.1,15.3,3.6
21-Aug-23 1:45 AM ICT,200.1,0.6,0.1,4.2,1.3,17.8,4.2
21-Aug-23 2:00 AM ICT,-29.4,0.7,0.1,4.8,1.5,20.7,4.9
21-Aug-23 2:15 AM ICT,-2.7,0.7,0.1,5.4,1.8,23.3,5.5
21-Aug-23 2:30 AM ICT,27.3,0.8,0.1,6.0,2.0,25.7,6.1
21-Aug-23 2:45 AM ICT,54.8,0.8,0.1,6.6,2.2,28.2,6.7
21-Aug-23 3:00 AM ICT,84.0,0.9,0.1,7.2,2.4,30.5,7.3
21-Aug-23 3:15 AM ICT,111.0,1.0,0.1,7.8,2.6,32.9,7.9
21-Aug-23 3:30 AM ICT,139.0,1.0,0.1,8.4,2.8,35.6,8.5
21-Aug-23 3:45 AM ICT,165.0,1.1,0.1,9.0,3.0,38.0,9.1
21-Aug-23 4:00 AM ICT,194.7,1.1,0.1,9.6,3.2,40.4,9.7
21-Aug-23 4:15 AM ICT,-34.2,1.2,0.2,10.2,3.4,42.7,10.3
21-Aug-23 4:30 AM ICT,-5.0,1.3,0.2,10.8,3.6,45.0,10.9
21-Aug-23 4:45 AM ICT,22.8,1.3,0.2,11.4,3.8,47.3,11.5
21-Aug-23 5:00 AM ICT,50.3,1.4,0.2,12.1,3.9,49.6,12.1
21-Aug-23 5:15 AM ICT,76.5,1.4,0.2,12.8,4.1,52.4,12.7
21-Aug-23 5:30 AM ICT,106.8,1.5,0.2,13.2,4.2,54.5,13.1
21-Aug-23 5:45 AM ICT,133.6,1.5,0.2,13.6,4.3,56.7,13.4
21-Aug-23 6:00 AM ICT,161.8,1.5,0.2,14.1,4.4,58.6,13.7
21-Aug-23 6:15 AM ICT,168.6,1.5,0.2,14.4,4.5,61.2,13.9
21-Aug-23 6:30 AM ICT,168.6,1.5,0.2,14.8,4.6,63.7,14.1
21-Aug-23 6:45 AM ICT,168.6,1.6,0.2,15.0,4.7,66.3,14.2
21-Aug-23 7:00 AM ICT,168.6,1.7,0.2,15.3,4.8,69.4,14.5
21-Aug-23 7:15 AM ICT,168.6,1.7,0.2,15.6,4.9,72.7,14.7
21-Aug-23 7:30 AM ICT,424.6,2.3,0.2,17.2,4.9,76.9,14.9
21-Aug-23 7:45 AM ICT,424.6,2.5,0.2,18.0,5.1,81.4,15.2
21-Aug-23 8:00 AM ICT,424.6,2.9,0.2,19.4,5.2,90.3,15.9
21-Aug-23 8:15 AM ICT,424.6,4.3,0.3,21.7,5.5,103.4,17.5
21-Aug-23 8:30 AM ICT,424.6,6.2,0.3,26.4,-9.7,122.2,20.8
21-Aug-23 8:45 AM ICT,424.6,8.6,0.3,32.6,7.7,146.5,24.0
21-Aug-23 9:00 AM ICT,424.6,44.1,0.3,40.5,8.9,176.1,28.3
21-Aug-23 9:15 AM ICT,424.6,15.0,0.3,51.3,10.8,213.1,33.3
21-Aug-23 9:30 AM ICT,424.6,17.4,0.4,64.5,12.2,256.0,37.3
21-Aug-23 9:45 AM ICT,424.6,20.9,0.4,76.2,13.6,297.9,40.7
21-Aug-23 10:00 AM ICT,424.6,24.6,0.4,90.4,15.2,336.6,44.3
21-Aug-23 10:15 AM ICT,424.6,27.4,0.5,102.4,17.0,375.3,48.2
21-Aug-23 10:30 AM ICT,424.6,63.2,0.5,114.2,19.0,413.8,51.6
21-Aug-23 10:45 AM ICT,424.6,66.8,0.6,129.8,20.5,451.5,55.8
21-Aug-23 11:00 AM ICT,424.6,71.8,0.6,143.3,6.2,487.0,60.8
21-Aug-23 11:15 AM ICT,424.6,76.5,0.6,157.3,24.2,522.3,66.4
21-Aug-23 11:30 AM ICT,680.6,85.3,0.7,169.6,25.8,555.6,71.3
21-Aug-23 11:45 AM ICT,680.6,94.7,0.7,180.2,27.7,589.7,76.5
21-Aug-23 12:00 PM ICT,680.6,100.0,0.7,189.9,29.2,623.3,81.3
21-Aug-23 12:15 PM ICT,680.6,104.9,0.8,198.5,30.1,652.5,86.4
21-Aug-23 12:30 PM ICT,680.6,108.6,0.8,204.9,31.0,680.2,91.3
21-Aug-23 12:45 PM ICT,680.6,112.6,0.8,211.6,32.0,709.0,97.1
21-Aug-23 1:00 PM ICT,680.6,117.0,0.8,217.9,32.9,738.8,102.1
21-Aug-23 1:15 PM ICT,680.6,123.0,0.8,224.6,33.9,771.4,106.9
21-Aug-23 1:30 PM ICT,680.6,134.0,0.9,234.0,35.4,803.0,112.4
21-Aug-23 1:45 PM ICT,680.6,144.6,0.9,246.6,37.4,837.7,117.7
21-Aug-23 2:00 PM ICT,680.6,152.7,0.9,260.2,22.9,874.6,123.0
21-Aug-23 2:15 PM ICT,680.6,161.4,1.0,273.9,40.7,911.6,127.1
21-Aug-23 2:30 PM ICT,936.6,169.1,1.0,288.5,42.0,950.4,131.0
21-Aug-23 2:45 PM ICT,936.6,181.7,1.0,305.0,43.8,989.0,135.9
21-Aug-23 3:00 PM ICT,936.6,193.9,1.1,321.8,45.3,1028.1,140.7
21-Aug-23 3:15 PM ICT,936.6,203.1,1.1,337.0,47.5,1066.9,145.5
21-Aug-23 3:30 PM ICT,936.6,213.5,1.1,351.9,49.2,1101.1,150.9
21-Aug-23 3:45 PM ICT,936.6,225.7,1.1,367.2,50.9,1133.5,156.8
21-Aug-23 4:00 PM ICT,936.6,236.3,1.2,383.0,52.4,1166.8,163.2
21-Aug-23 4:15 PM ICT,937.1,245.5,1.2,399.4,54.1,1201.8,169.6
21-Aug-23 4:30 PM ICT,937.1,252.3,1.2,413.7,55.8,1235.8,175.6
21-Aug-23 4:45 PM ICT,937.1,256.2,1.2,426.9,57.5,1274.0,181.4
21-Aug-23 5:00 PM ICT,937.1,258.0,1.3,437.9,58.9,1303.5,186.6
21-Aug-23 5:15 PM ICT,1193.1,258.5,1.3,445.7,59.2,1317.8,189.4
21-Aug-23 5:30 PM ICT,1193.1,258.6,1.3,450.9,59.4,1327.1,189.9
21-Aug-23 5:45 PM ICT,1193.1,258.6,1.3,455.8,59.5,1333.3,190.5
21-Aug-23 6:00 PM ICT,1194.9,258.6,1.3,460.5,59.6,1338.7,191.0
21-Aug-23 6:15 PM ICT,982.3,258.6,1.3,461.3,59.7,1342.8,191.5
21-Aug-23 6:30 PM ICT,1160.4,258.7,1.3,462.1,59.9,1346.7,192.3
21-Aug-23 6:45 PM ICT,1196.7,258.8,1.3,462.9,60.3,1350.8,193.1
21-Aug-23 7:00 PM ICT,991.9,258.9,1.3,463.7,60.6,1354.3,193.9
21-Aug-23 7:15 PM ICT,1015.4,259.0,1.3,464.4,61.0,1357.7,194.6
21-Aug-23 7:30 PM ICT,1040.3,259.2,1.3,465.1,61.4,1361.1,195.2
21-Aug-23 7:45 PM ICT,1066.8,259.3,2.9,465.8,61.8,1366.2,195.9
21-Aug-23 8:00 PM ICT,1089.8,259.4,9.3,466.5,62.2,1376.0,196.5
21-Aug-23 8:15 PM ICT,1111.3,259.5,15.8,467.2,62.5,1386.3,197.1
21-Aug-23 8:30 PM ICT,1137.5,259.7,14.3,467.9,62.9,1395.8,197.8
21-Aug-23 8:45 PM ICT,1161.3,259.8,26.2,468.6,63.1,1402.6,198.4
21-Aug-23 9:00 PM ICT,1185.7,259.9,27.2,469.3,63.4,1406.6,199.0
21-Aug-23 9:15 PM ICT,1206.9,260.0,27.2,469.9,63.6,1409.7,199.6
21-Aug-23 9:30 PM ICT,1234.3,260.2,27.2,470.6,63.9,1412.7,200.2
21-Aug-23 9:45 PM ICT,1002.6,260.5,27.3,471.3,64.1,1415.6,200.8
21-Aug-23 10:00 PM ICT,1024.1,260.8,27.3,472.0,64.3,1418.8,201.5
21-Aug-23 10:15 PM ICT,1048.3,261.1,27.3,472.6,64.5,1421.9,202.0
21-Aug-23 10:30 PM ICT,1074.8,261.5,27.3,473.3,64.7,1424.9,202.6
21-Aug-23 10:45 PM ICT,1098.4,261.9,27.3,473.8,65.0,1427.8,203.1
21-Aug-23 11:00 PM ICT,1119.7,262.1,27.3,474.3,65.2,1430.6,203.5
21-Aug-23 11:15 PM ICT,1142.4,262.3,27.3,474.8,65.4,1433.4,204.0
21-Aug-23 11:30 PM ICT,1169.7,262.4,27.3,475.3,65.7,1436.2,204.5
21-Aug-23 11:45 PM ICT,1192.7,262.6,27.3,475.8,65.9,1439.3,205.0
22-Aug-23 12:00 AM ICT,1214.8,262.8,27.3,476.4,66.1,1442.0,205.5
